time_s,time_h,reference_C,outside_temperature_C,temperature_C,sensor_temperature_C,measured_temperature_C,filtered_temperature_C,error_C,P_feedforward_W,P_proportional_W,P_integral_W,P_requested_W,P_command_W,power_effective_W
74460.0,20.683333333333334,22.0,10.0,22.002116745705862,22.132640389989866,22.1,21.97866025732723,0.021339742672768836,0.0,9.602884202745976,499.5773826947808,3009.1802668975265,3009.1802668975265,3002.6159243453444
74520.0,20.7,22.0,10.0,22.002141786560887,22.046329495703997,22.0,21.98577350488482,0.014226495115181592,0.0,6.4019228018317165,499.5965884631863,3005.9985112650184,3005.9985112650184,3003.1672512172177
74580.0,20.716666666666665,22.0,10.0,22.00217336821581,21.970071768022045,22.0,21.990515669923212,0.009484330076787728,0.0,4.267948534554478,499.60939230878995,3003.8773408433444,3003.8773408433444,3003.266552993128
74640.0,20.733333333333334,22.0,10.0,22.00220604674708,21.988792880166887,22.0,21.99367711328214,0.006322886717860854,0.0,2.8452990230373842,499.6179282058591,3002.463227228897,3002.463227228897,3003.318975529596
74700.0,20.75,22.0,10.0,22.002239256313192,22.046999414564898,22.0,21.995784742188093,0.004215257811907236,0.0,1.8968660153582562,499.6236188039051,3001.5204848192634,3001.5204848192634,3003.841874883894
74760.0,20.766666666666666,22.0,10.0,22.00227864104286,21.974362643893095,22.0,21.997189828125393,0.0028101718746071924,0.0,1.2645773435732366,499.6274125359359,3000.8919898795093,3000.8919898795093,3004.4210429334676
74820.0,20.783333333333335,22.0,10.0,22.00232485763493,21.967823883978724,22.0,21.998126552083598,0.0018734479164024265,0.0,0.8430515623810919,499.629941690623,3000.472993253004,3000.472993253004,3004.533130638558
74880.0,20.8,22.0,10.0,22.00237228062969,21.6231809428964,21.6,21.865417701389063,0.13458229861093685,0.0,60.56203437492158,499.8116277937478,3060.3736621686694,3060.3736621686694,3003.585398519458
74940.0,20.816666666666666,22.0,10.0,22.002408188570033,21.7340159153681,21.700000000000003,21.81027846759271,0.18972153240729028,0.0,85.37468958328063,500.0677518624976,3085.442441445778,3085.442441445778,3003.4496608051622
75000.0,20.833333333333332,22.0,10.0,22.002442359933987,22.12463227399854,22.1,21.906852311728475,0.0931476882715252,0.0,41.91645972218634,500.19350124166414,3042.1099609638504,3042.1099609638504,3003.0962346324286
75060.0,20.85,22.0,10.0,22.002472187669774,21.861612009580433,21.900000000000002,21.904568207818983,0.09543179218101727,0.0,42.94430648145777,500.32233416110853,3043.266640642566,3043.266640642566,3002.852065060123
75120.0,20.866666666666667,22.0,10.0,22.002498995887485,22.111537647709827,22.1,21.96971213854599,0.030287861454009857,0.0,13.629537654304436,500.3632227740714,3013.9927604283757,3013.9927604283757,3002.179375756833
75180.0,20.883333333333333,22.0,10.0,22.002517651408905,22.249610431258038,22.200000000000003,22.046474759030662,-0.04647475903066223,0.0,-20.913641563798002,500.30048184938,2979.386840285582,2979.386840285582,3001.4787551260274
75240.0,20.9,22.0,10.0,22.00252784351619,21.931537678226505,21.900000000000002,21.997649839353777,0.002350160646223287,0.0,1.0575722908004792,500.30365456625236,3001.361226857053,3001.361226857053,3000.2614662951323
75300.0,20.916666666666668,22.0,10.0,22.002523397581182,22.0591173538498,22.1,22.031766559569185,-0.03176655956918495,0.0,-14.294951806133227,500.26076971083404,2985.965817904701,2985.965817904701,2999.211485471017
